,pos_proportion,neg_proportion,tonality,unc_proportion,cons_proportion,lit_proportion,modstrong_proportion,modweak_proportion,fog_index,wordcount,complex_pr,words_ps
162,0.05970149253731343,0.008291873963515755,0.7560975609756098,0.011608623548922056,0.009950248756218905,0.001658374792703151,0.003316749585406302,0.006633499170812604,19.034540237737396,1126.0,0.25932504440497334,21.653846153846153
163,0.06583072100313479,0.009404388714733543,0.75,0.00522466039707419,0.00522466039707419,0.0020898641588296763,0.008359456635318705,0.0010449320794148381,18.493471434736673,1723.0,0.24143934997098085,22.08974358974359
164,0.0861812778603269,0.008915304606240713,0.8125,0.007429420505200594,0.014858841010401188,0.0029717682020802376,0.01188707280832095,0.0029717682020802376,19.97430441898527,1269.0,0.2553191489361702,24.403846153846153
165,0.07528409090909091,0.011363636363636364,0.7377049180327869,0.004261363636363636,0.007102272727272727,0.005681818181818182,0.009943181818181818,0.0,18.359498311625664,1382.0,0.22865412445730826,23.033333333333335
166,0.10638297872340426,0.010638297872340425,0.8181818181818182,0.00851063829787234,0.0,0.002127659574468085,0.00851063829787234,0.002127659574468085,18.630833721471824,904.0,0.22787610619469026,23.789473684210527
167,0.06654676258992806,0.02158273381294964,0.5102040816326531,0.008992805755395683,0.0017985611510791368,0.0,0.0035971223021582736,0.0,21.22351049934693,1076.0,0.23977695167286245,29.08108108108108
168,0.06862745098039216,0.00784313725490196,0.7948717948717948,0.00784313725490196,0.00196078431372549,0.00196078431372549,0.00784313725490196,0.0,18.204948526265447,969.0,0.21878224974200206,23.634146341463413
169,0.04887218045112782,0.016917293233082706,0.4857142857142857,0.0037593984962406013,0.009398496240601503,0.0,0.0037593984962406013,0.0018796992481203006,18.197145956772097,1042.0,0.22840690978886757,22.652173913043477
170,0.05917808219178082,0.03232876712328767,0.2934131736526946,0.009863013698630137,0.007123287671232876,0.009863013698630137,0.004383561643835616,0.0027397260273972603,19.93955474126475,3609.0,0.2529786644499861,24.551020408163264
171,0.04645161290322581,0.017419354838709676,0.45454545454545453,0.00967741935483871,0.003870967741935484,0.0032258064516129032,0.001935483870967742,0.001935483870967742,21.045143345890928,2974.0,0.23739071956960323,28.87378640776699
172,0.04246504401864319,0.01967892283790782,0.36666666666666664,0.011393060590367685,0.004660797514241326,0.0020714655618850335,0.0010357327809425167,0.002589331952356292,20.201939423048934,3817.0,0.2399790411317789,26.506944444444443
173,0.04584657285519746,0.02541988197911938,0.28662420382165604,0.01044030866999546,0.003631411711302769,0.0009078529278256923,0.0022696323195642307,0.003631411711302769,20.239147773740168,4287.0,0.24772568229531142,25.825301204819276
174,0.052346570397111915,0.013537906137184115,0.589041095890411,0.009025270758122744,0.00631768953068592,0.0018050541516245488,0.0009025270758122744,0.0009025270758122744,20.003959212376937,2133.0,0.23347398030942335,26.6625
175,0.03550640279394645,0.010477299185098952,0.5443037974683544,0.008731082654249126,0.006984866123399301,0.0005820721769499418,0.0005820721769499418,0.002910360884749709,22.388042564943273,3337.0,0.23254420137848367,32.71568627450981
176,0.03493862134088763,0.009442870632672332,0.574468085106383,0.014636449480642116,0.003777148253068933,0.0028328611898017,0.002360717658168083,0.0066100094428706326,20.141652290588464,4230.0,0.21773049645390072,28.58108108108108
177,0.049163179916317995,0.02092050209205021,0.40298507462686567,0.014644351464435146,0.007322175732217573,0.0010460251046025104,0.0031380753138075313,0.0041841004184100415,19.530477749201154,1833.0,0.22640480087288598,26.185714285714287
178,0.057672502574665295,0.02368692070030896,0.4177215189873418,0.009268795056642637,0.006179196704428424,0.0,0.0010298661174047373,0.0010298661174047373,18.762515535669902,1788.0,0.2483221476510067,22.074074074074073
179,0.058823529411764705,0.016227180527383367,0.5675675675675675,0.009127789046653144,0.007099391480730223,0.002028397565922921,0.0030425963488843813,0.0010141987829614604,19.729766856183463,1795.0,0.24735376044568244,24.589041095890412
180,0.06389157792836399,0.01936108422071636,0.5348837209302325,0.003872216844143272,0.00484027105517909,0.002904162633107454,0.008712487899322363,0.0,18.682194154393326,1928.0,0.2551867219917012,21.186813186813186
181,0.060109289617486336,0.00819672131147541,0.76,0.00819672131147541,0.006830601092896175,0.001366120218579235,0.00273224043715847,0.001366120218579235,20.801916970138382,1373.0,0.24544792425345957,27.46
182,0.0658682634730539,0.016253207869974338,0.6041666666666666,0.006843455945252352,0.005988023952095809,0.0025662959794696323,0.0025662959794696323,0.0,19.050210395664944,2178.0,0.2369146005509642,23.934065934065934
183,0.04978813559322034,0.026483050847457626,0.3055555555555556,0.007415254237288136,0.009533898305084746,0.0,0.006355932203389831,0.001059322033898305,20.08259958071279,1696.0,0.2665094339622642,23.555555555555557
184,0.0411522633744856,0.0360082304526749,0.06666666666666667,0.009259259259259259,0.0030864197530864196,0.00205761316872428,0.00102880658436214,0.00102880658436214,18.463165802719555,1836.0,0.25054466230936817,21.103448275862068
185,0.04499274310595065,0.015965166908563134,0.47619047619047616,0.013062409288824383,0.013062409288824383,0.0021770682148040637,0.002902757619738752,0.0021770682148040637,19.35760561785027,2592.0,0.24614197530864199,23.779816513761467
186,0.058056872037914695,0.014218009478672985,0.6065573770491803,0.008293838862559242,0.001184834123222749,0.0,0.008293838862559242,0.002369668246445498,18.446150670794633,1615.0,0.2458204334365325,21.533333333333335
187,0.06182212581344902,0.026030368763557483,0.4074074074074074,0.015184381778741865,0.005422993492407809,0.0,0.009761388286334056,0.004338394793926247,18.828984019938428,1795.0,0.23454038997214485,23.61842105263158
188,0.0667420814479638,0.011312217194570135,0.7101449275362319,0.005656108597285068,0.005656108597285068,0.0,0.013574660633484163,0.0,18.76568860692572,1649.0,0.25773195876288657,21.141025641025642
189,0.06683480453972257,0.01639344262295082,0.6060606060606061,0.015132408575031526,0.006305170239596469,0.0012610340479192938,0.013871374527112233,0.0012610340479192938,20.041102132956393,1529.0,0.2544146500981033,24.661290322580644
190,0.060550458715596334,0.021406727828746176,0.47761194029850745,0.011620795107033639,0.005504587155963303,0.0024464831804281344,0.00672782874617737,0.0024464831804281344,18.83503310955839,3244.0,0.23057953144266338,24.02962962962963
191,0.06261980830670927,0.03514376996805112,0.28104575163398693,0.019169329073482427,0.005750798722044728,0.0012779552715654952,0.008945686900958467,0.0025559105431309905,19.43299683608508,3091.0,0.22387576835975412,26.194915254237287
192,0.05754276827371695,0.017107309486780714,0.5416666666666666,0.006220839813374806,0.013996889580093312,0.0,0.0015552099533437014,0.003110419906687403,20.360356680961132,1245.0,0.29799196787148596,21.10169491525424
193,0.04612159329140461,0.006289308176100629,0.76,0.0,0.008385744234800839,0.0,0.006289308176100629,0.0,18.71268589679609,932.0,0.2510729613733906,21.674418604651162
194,0.05575539568345324,0.007194244604316547,0.7714285714285715,0.0,0.00539568345323741,0.0035971223021582736,0.0017985611510791368,0.0,19.84907325684025,1030.0,0.2621359223300971,23.40909090909091
195,0.054385964912280704,0.005263157894736842,0.8235294117647058,0.0,0.010526315789473684,0.0017543859649122807,0.005263157894736842,0.0,18.76715434985968,1069.0,0.255378858746492,21.38
196,0.0411663807890223,0.017152658662092625,0.4117647058823529,0.010291595197255575,0.0017152658662092624,0.00686106346483705,0.0017152658662092624,0.010291595197255575,19.864135283743128,1134.0,0.2742504409171076,22.235294117647058
197,0.04155124653739612,0.01662049861495845,0.42857142857142855,0.006925207756232687,0.006925207756232687,0.0013850415512465374,0.004155124653739612,0.00554016620498615,20.27391345696624,1402.0,0.2731811697574893,23.366666666666667
198,0.03480278422273782,0.027842227378190254,0.1111111111111111,0.00580046403712297,0.001160092807424594,0.001160092807424594,0.002320185614849188,0.0034802784222737818,22.4000040874719,1631.0,0.28816676885346415,27.183333333333334
199,0.04452054794520548,0.017123287671232876,0.4444444444444444,0.003424657534246575,0.010273972602739725,0.003424657534246575,0.003424657534246575,0.003424657534246575,18.8963936636333,516.0,0.24806201550387597,22.434782608695652
200,0.05182567726737338,0.014134275618374558,0.5714285714285714,0.002355712603062426,0.009422850412249705,0.0,0.0035335689045936395,0.001177856301531213,19.255169366715762,1552.0,0.25966494845360827,22.17142857142857
